	mean	total	bio	tech	p.value	FDR
Bzw1	1.79700756261044	1.17976156096059	0.515610201384442	0.664151359576145	1.17809525462817e-126	5.33942360171077e-126
Ccl19	0.522316491437201	0.905862002669865	0.515539260533045	0.39032274213682	1.45761287189135e-263	1.32521615859188e-262
Cadm4	1.20286776694657	1.18869621158096	0.515329585664433	0.673366625916529	9.22919816295713e-122	4.03136239230034e-121
Fam168a	2.13306276486324	1.12574267999106	0.514758853345928	0.610983826645127	3.68884591609645e-119	1.57880819563466e-118
Sdhd	1.64732261019187	1.20101545453293	0.514713872468428	0.686301582064503	4.27780413292236e-137	2.07628096296003e-136
Gabarap	1.97381169437859	1.14608729752598	0.514495692312651	0.631591605213325	3.47310185253549e-111	1.39055134548685e-110
Wdr1	1.54805002931175	1.17735433431847	0.514369942390099	0.662984391928369	4.73768493316069e-114	1.94305516586142e-113
Zcchc24	0.3427918711681	0.814130355164329	0.513566983781494	0.300563371382835	0	0
Enho	0.487082270440806	0.879849001799323	0.513463093438359	0.366385908360964	1.62844054860859e-264	1.48689795359184e-263
Cacng2	0.787106269049638	1.06985726384262	0.513317862730776	0.556539401111842	8.13385045916012e-114	3.32819719906243e-113
Abi2	1.87548327454889	1.17350820713292	0.513109674021475	0.660398533111444	1.48400455436883e-115	6.17462287131502e-115
Tmem66	2.27572839762913	1.08571114856136	0.513034663832945	0.572676484728414	2.96131202545722e-100	1.08082286171658e-99
Cdh2	1.37733557701482	1.18387263367785	0.512908785269514	0.670963848408341	7.72447698340442e-107	2.98784909930444e-106
Abat	0.901205901994913	1.09892251718981	0.51275369211397	0.586168825075843	2.69052406154246e-185	1.73957710499485e-184
Tra2b	1.45024488355508	1.21064996173594	0.512312417167322	0.698337544568617	7.79985506419399e-150	4.14611534223939e-149
Prdx4	0.654214838750295	0.984418081847102	0.511991388079377	0.472426693767725	1.74092424301901e-165	1.02333552456685e-164
Rab14	2.74077133412654	0.995057217345379	0.511985729471729	0.483071487873649	1.80778244115231e-265	1.65635334202297e-264
Slc38a1	0.877333131481702	1.10733270171817	0.511952743946987	0.595379957771187	1.49877438005007e-133	7.09277260139664e-133
Icam5	1.01819347703213	1.11706145070212	0.511862621520892	0.605198829181224	2.93269187366598e-101	1.08229080972508e-100
Hsd17b10	0.928244972643688	1.1332995410718	0.510607904272794	0.62269163679901	3.63907989613832e-164	2.11797244640853e-163
March8	0.567915131757409	0.941683329837113	0.510566350270842	0.431116979566271	5.18155443292419e-160	2.93050599857812e-159
Smarca2	1.6169011936559	1.16338342608335	0.509682640738881	0.653700785344474	3.76746868391511e-80	1.11035674267609e-79
Cuta	1.28837786363367	1.18374180681954	0.509562400330259	0.674179406489284	3.47037415575031e-80	1.02364942431223e-79
Hspd1	1.69192122656018	1.16302627831291	0.509529501366859	0.653496776946055	9.89549916314318e-126	4.45822701150527e-125
Psmc4	1.82693613850135	1.14519630549237	0.509414470713628	0.635781834778742	3.52269892843828e-156	1.94463244696827e-155
Oxr1	1.51069672870439	1.17684556011565	0.508549516690023	0.668296043425624	9.70039812052949e-87	3.06678260008397e-86
Man2a2	1.12037037788815	1.17525008194872	0.50851356102863	0.666736520920089	3.5387562519184e-97	1.24862666554221e-96
Hagh	1.55834747962628	1.16805605206645	0.50834459432463	0.659711457741824	5.57612840695498e-65	1.36006258385729e-64
Nr2f1	1.23934914999025	1.17062426306476	0.508157255168237	0.662467007896519	2.15831204234218e-145	1.11109610719314e-144
Ppp1r2	1.09445010646782	1.16282041915714	0.508125885032561	0.654694534124575	1.25143432344739e-105	4.78648816574507e-105
Pou3f1	0.872673211056889	1.07265637765559	0.50765358937244	0.565002788283154	6.61129073424515e-118	2.80920283101085e-117
Arnt2	1.09185402111483	1.17628071404272	0.50747613382187	0.668804580220854	1.32149450365413e-153	7.19028547885658e-153
Dusp6	1.0278206779671	1.15971763110066	0.507453512298734	0.652264118801924	4.19709877912913e-159	2.36239883536128e-158
Idh3a	1.782622313107	1.16085227752781	0.506980854850403	0.653871422677402	2.91947438224814e-125	1.30919793726343e-124
Arhgef12	1.43267491993116	1.20103632368441	0.506552891709243	0.694483431975167	7.92786629158982e-127	3.59771862077707e-126
Rbbp4	1.46773357028165	1.18332744277936	0.506486871932469	0.676840570846895	1.19135171870618e-95	4.1484219676641e-95
Hlf	0.613539471008547	0.967917701962791	0.506273886079513	0.461643815883278	2.81164160985339e-195	1.90495003068611e-194
Elovl6	1.13545942526881	1.16524531236096	0.506170623742176	0.659074688618781	1.01368257256429e-115	4.23098823560471e-115
Vdac1	1.76600361705923	1.15027542000432	0.506098830889718	0.644176589114607	6.18751378059303e-111	2.47547214223575e-110
BC005561	1.14676214174418	1.1538219549809	0.506033549614183	0.647788405366713	1.49385068852377e-81	4.4596949367578e-81
Acat1	1.56902695711328	1.16776182173695	0.505849740381611	0.661912081355342	4.40496439930376e-113	1.789305983025e-112
Lxn	0.529913953864043	0.894759658377687	0.50557438706215	0.389185271315537	1.14580371358405e-259	1.02677173996003e-258
Asns	1.03154971263932	1.14497164612033	0.505401373260977	0.639570272859353	2.6641306602182e-94	9.13588439072885e-94
Ppm1k	1.04794184543741	1.15773143698941	0.505358842109101	0.652372594880309	2.40994639756495e-85	7.48084589764896e-85
Lrrn2	1.08123598562596	1.11345013617266	0.504679518539053	0.60877061763361	3.36572087205592e-94	1.15343341254888e-93
Gimap6	0.23574069808198	0.718588174958314	0.504384184250103	0.214203990708211	0	0
Pmvk	0.922290206457491	1.11947850682581	0.504092483921402	0.615386022904409	1.4439480721449e-116	6.06503921039486e-116
Cct7	2.01966667684152	1.12759182072529	0.503923133189997	0.623668687535297	2.93859196091355e-78	8.44029797111337e-78
Copg1	1.35200407877268	1.19040816757551	0.503901619373256	0.686506548202253	9.13418895623943e-68	2.30144252732606e-67
St8sia3	1.48109169262565	1.14739552516641	0.503803710719622	0.643591814446787	1.83299287272173e-120	7.92827328967696e-120
Lrrc58	1.55094429877376	1.18984596725705	0.503596016318734	0.686249950938313	1.31947327601011e-80	3.90941397890736e-80
Tmem9b	1.52090110854201	1.16472594134773	0.503291127206324	0.661434814141403	4.28197933681289e-107	1.66051903375675e-106
Ppp1r9a	1.28278224578779	1.18263973426051	0.503286691156173	0.679353043104341	1.29909051830992e-82	3.91572454524667e-82
Cops3	1.42783068637702	1.18067121096912	0.503227612585237	0.677443598383879	3.71859712630421e-110	1.47713648484042e-109
0610009B22Rik	1.12519924705435	1.17012918701021	0.503128508969391	0.667000678040815	3.17917516492428e-122	1.39615266969564e-121
Ccni	1.31481479631128	1.19801563556441	0.502985986962518	0.695029648601896	5.55703925914543e-128	2.54467788258667e-127
Efhd2	0.799750492137783	1.07363032028577	0.502667039609843	0.57096328067593	5.12939571995096e-156	2.82716304356778e-155
Anapc5	1.28342353474737	1.19318206452626	0.502455295571439	0.69072676895482	2.11008243468041e-110	8.40074095007849e-110
Nr2f2	0.606685957522988	0.948926572909281	0.502338563522285	0.446588009386997	1.19534707682116e-292	1.21597626894271e-291
Pigz	0.448189887556938	0.85821630380567	0.50228436824633	0.35593193555934	1.43686729405772e-293	1.46588096057235e-292
Tm9sf3	1.62473381536261	1.19726555864527	0.501932848115136	0.695332710530133	3.86887199652906e-187	2.51678307070345e-186
Rbx1	2.45557260689469	1.04082638351277	0.501686138611227	0.53914024490154	4.52014722002433e-139	2.2275319091713e-138
Bex4	0.880098984159446	1.03600688700222	0.501565148294655	0.534441738707565	3.9100822866909e-78	1.12124251518353e-77
Ppp2r2a	1.19603665047949	1.17654416288648	0.501537088388469	0.675007074498007	2.82553412818802e-99	1.02247329809259e-98
H2afv	0.662846355682988	0.980255513048861	0.501527981902855	0.478727531146006	8.35905695822798e-152	4.50200986430451e-151
Pls1	0.336961934135571	0.789966201951522	0.501368721649854	0.288597480301668	0	0
Cldn25	1.10434691317839	1.16934474861287	0.500963525240924	0.668381223371946	4.2277234886184e-124	1.87997259908806e-123
Rab11fip2	1.01919133963291	1.13733125191475	0.500854669679796	0.636476582234957	9.01760817348097e-72	2.39431488289873e-71
Phactr1	1.60195771020189	1.16674377452433	0.500624837545545	0.666118936978788	4.81340290713951e-90	1.58210052183241e-89
Cnot4	1.43857425134682	1.16991683711064	0.500282174881934	0.669634662228708	4.1805580649491e-88	1.3412676464805e-87
Klf13	1.09791822480195	1.1689417979261	0.500110749068983	0.668831048857114	9.72387355587043e-126	4.38276543873344e-125
Krtcap2	1.69682925546833	1.15866456779689	0.5000606877712	0.658603880025688	6.26120844749761e-72	1.66536529526071e-71
Map4k4	0.992515605690357	1.14169233430861	0.500046710500121	0.641645623808485	7.18184141087359e-82	2.14888148249771e-81
